loss_slope,loss_change,loss_std,loss_mean,nan_ratio,gpu_mean,gpu_std,gpu_range,gpu_flatness,mem_std,ckpt_count,minutes_since_ckpt,job_id,window_start,elapsed_min,label,ghost_type
-0.023175617352614072,-0.5962000000000001,0.2022625098452229,2.378366666666667,0.0,85.26033333333334,5.672748001532316,17.629999999999995,0.25259123769706476,3.0302815417419913,1,15,3,10,40.0,0,none
-0.021609432703003417,-0.6454999999999997,0.18844880825660143,2.2649,0.0,84.29266666666668,5.901653402978599,21.53,0.252701289647961,3.1672390535326227,2,4,3,15,45.0,0,none
-0.02012375973303676,-0.6204000000000001,0.17570898873484597,2.1611833333333337,0.0,83.858,6.3729576597788045,21.53,0.265446224256293,3.0059475304062704,2,9,3,20,50.0,0,none
-0.01912251390433824,-0.5730000000000002,0.16679422521977993,2.06161,0.0,84.60966666666668,6.363633911182789,21.53,0.24746138749040028,2.7921755954014706,1,14,3,25,55.0,0,none
-0.017964872080089053,-0.4946999999999999,0.15658746540583068,1.9664366666666666,0.0,85.26366666666667,6.377781998643591,21.53,0.2827061805420161,2.7441665198906735,1,19,3,30,60.0,0,none
-0.01755595105672974,-0.5390999999999999,0.15334530402547922,1.87918,0.0,84.857,5.980161731369255,21.069999999999993,0.2789266134461865,3.353481457961098,1,24,3,35,65.0,0,none
-0.017160400444938887,-0.4970000000000001,0.1498590591188935,1.7905799999999998,0.0,83.839,5.492113952447332,18.879999999999995,0.26154401154401163,3.254782481211302,1,29,3,40,70.0,0,none
-0.014711790878754205,-0.38739999999999997,0.13102750724773618,1.7187966666666665,0.0,83.248,5.608705970780307,17.08,0.28320312500000006,3.2411401286172947,1,2,3,45,75.0,0,none
-0.01055005561735265,-0.2813000000000001,0.09922355348739868,1.6608899999999995,0.0,84.31199999999998,4.702303974294587,16.560000000000002,0.27062336692795813,3.227334796529311,1,7,3,50,80.0,0,none
-0.006325205784204699,-0.19019999999999992,0.06731599908887437,1.61894,0.0,85.28466666666667,4.908178028103254,19.35000000000001,0.25883612995358796,3.3755423597138012,1,12,3,55,85.0,0,none
-0.0026102113459399823,-0.1372,0.03688709033433424,1.5905700000000003,0.0,79.14933333333333,15.488346357467892,54.95,0.1791339798628698,3.4879986142963606,2,1,3,60,90.0,0,none
1.4660734149019086e-05,-0.0045999999999999375,0.0022811035341109074,1.5752700000000002,0.0,70.971,20.007402355128463,54.95,0.18754446097135088,3.118665686903082,2,6,3,65,95.0,0,none
-0.007888476084538442,-0.3519000000000001,0.11549308247683064,1.53013,0.0,64.98933333333333,21.341171310143427,55.480000000000004,0.16210173281162657,3.1749169017996897,2,11,3,70,100.0,0,none
-0.016326852057842102,-0.4119999999999999,0.174984139725735,1.4619866666666668,0.0,64.39366666666666,21.02464276087045,55.480000000000004,0.1595773950365927,3.318524370861243,2,0,3,75,105.0,0,none
-0.021181401557285918,-0.46799999999999997,0.20357915970616114,1.3874199999999997,0.0,65.31466666666668,21.888275207415397,55.480000000000004,0.157900468256561,3.4361479724960766,2,5,3,80,110.0,0,none
-0.022162691879866546,-0.48160000000000003,0.20933301881611188,1.3061299999999996,0.0,65.6,22.192164382952825,54.519999999999996,0.16574269874835687,3.280071747182777,2,10,3,85,115.0,0,none
-0.01943922135706343,-0.5493000000000001,0.19088705622260857,1.21519,0.0,68.82633333333335,21.91593339457746,54.519999999999996,0.17043784895680283,3.044702156570036,1,15,3,90,120.0,0,none
-0.011213570634037863,-0.6094,0.11445064613185896,1.12066,0.0,72.82233333333333,20.04472011666802,54.82999999999999,0.13505961251862894,2.971802371177016,2,4,3,95,125.0,0,none
-0.008106896551724162,-0.21089999999999998,0.07334786136395981,1.06413,0.0,78.10100000000003,15.74862985574724,54.82999999999999,0.1552795031055901,2.894201501853893,2,9,3,100,130.0,0,none
-0.008562135706340413,-0.2479,0.07723766956608671,1.02052,0.0,79.47566666666665,15.724567759471872,54.82999999999999,0.1566551426101988,2.521291644287815,1,14,3,105,135.0,0,none
-0.007800645161290344,-0.23009999999999997,0.07113931629009532,0.9816033333333334,0.0,79.94533333333334,16.038643070894608,55.68999999999999,0.15054768208482588,2.623878300023332,2,3,3,110,140.0,0,none
-0.006094349276974432,-0.17399999999999993,0.05805127704595882,0.9489299999999999,0.0,79.87100000000001,15.973497289781806,55.68999999999999,0.15076683129711466,2.8631165808530312,2,8,3,115,145.0,0,none
-0.004556662958843171,-0.1302000000000001,0.04728993550429097,0.926,0.0,82.16800000000002,12.238208038761229,55.68999999999999,0.18216080402010057,3.304145964626193,2,13,3,120,150.0,0,none
-0.002245672969966655,-0.0635,0.029094871827637713,0.9066899999999999,0.0,84.46799999999999,5.445988982728481,19.099999999999994,0.24456063417102383,3.379617927123321,1,18,3,125,155.0,0,none
-0.0004652280311457364,0.0037999999999999146,0.011283191037999843,0.8943399999999999,0.0,84.98566666666666,5.041321707206905,18.61,0.27258200958736734,3.475759805024252,1,23,3,130,160.0,0,none
-0.00020631813125696985,-0.02100000000000002,0.009527466726377066,0.8922266666666665,0.0,86.021,5.255757065669352,18.61,0.26703499079189696,3.686986966194604,1,28,3,135,165.0,0,none
-4.569521690769028e-05,-0.005099999999999993,0.0016413273761061663,0.8915266666666665,0.0,85.972,5.20033293805951,19.11,0.27069915056473454,3.6038229084620075,1,1,3,140,170.0,0,none
-1.8598442714154697e-05,0.0023000000000000798,0.0018106966124180556,0.8912733333333333,0.0,85.239,4.783894752186757,19.11,0.2749597041812838,3.4862336251159207,1,6,3,145,175.0,0,none
-9.566184649881926e-07,-0.0018000000000000238,0.0018712117286222149,0.89137,0.0,84.25933333333333,5.538812106901221,22.459999999999994,0.26342083749659373,3.11350872096989,1,11,3,150,180.0,0,none
6.634037819797561e-05,0.0040000000000000036,0.00191126485169726,0.89138,0.0,84.20433333333335,5.611851556205749,22.459999999999994,0.24365652831456908,3.108073018590279,2,0,3,155,185.0,0,none
-0.00726578420467189,-0.33019999999999994,0.0977434106332607,0.8484966666666666,0.0,84.62899999999999,5.810009954093595,22.459999999999994,0.22782622358394222,2.8535366749974593,2,5,3,160,190.0,0,none
-0.012458954393770878,-0.26649999999999996,0.13185023170248886,0.80012,0.0,84.61399999999999,5.814618703463424,22.560000000000002,0.20642038579258312,2.456995025545546,2,10,3,165,195.0,0,none
-0.014136218020022271,-0.23820000000000008,0.14136673697239469,0.7531366666666666,0.0,84.24600000000002,5.393082359220313,22.560000000000002,0.21126247541341875,2.3229204798174976,1,15,3,170,200.0,0,none
-0.011540711902113483,-0.24150000000000005,0.13000229352677675,0.7135966666666668,0.0,83.39666666666668,5.519014606088865,22.560000000000002,0.21245421245421234,2.253754028775594,2,4,3,175,205.0,0,none
-0.006299644048943297,-0.2399,0.10310318353744251,0.6736566666666666,0.0,83.25166666666668,5.52273125867587,20.14,0.21285965942454485,2.5107426966714232,2,9,3,180,210.0,0,none
0.0015977308120133404,-0.026800000000000046,0.03353407951456084,0.6334866666666665,0.0,84.15700000000001,5.0580959197442406,20.14,0.20568834669125455,2.7917493719092263,1,14,3,185,215.0,0,none
0.0022237819799777398,0.015700000000000047,0.030171798642661885,0.6367700000000001,0.0,84.92699999999999,5.384133573132574,20.14,0.20655270655270647,2.8038720251347664,2,3,3,190,220.0,0,none
0.0012717018909899698,0.07269999999999999,0.02015174241156883,0.6455833333333333,0.0,85.69133333333335,6.009496225881907,21.209999999999994,0.23727704140075262,2.8408922698491916,2,8,3,195,225.0,0,none
1.3125695216797694e-06,-0.0008000000000000229,0.001317864434100368,0.65277,0.0,84.85566666666668,5.988439242035903,21.209999999999994,0.22888713496448293,3.1085489469454326,2,13,3,200,230.0,0,none
-0.0006884093437152477,-0.11130000000000007,0.020092813530104635,0.6488133333333335,0.0,84.44266666666665,6.149783157875477,20.67,0.2244582043343653,3.120768441692954,2,2,3,205,235.0,0,none
-0.011952413793103491,-0.31789999999999985,0.10619450754786393,1.61677,0.0,84.67133333333335,4.439097305634208,17.570000000000007,0.24513947590870666,2.4044191721818295,3,7,4,0,30.0,0,none
-0.010827652947719733,-0.3340000000000001,0.09791968710235047,1.5622766666666663,0.0,83.30400000000002,4.545192771856144,18.260000000000005,0.2569555201134148,2.39324115421372,3,1,4,5,35.0,0,none
-0.010367096774193592,-0.30299999999999994,0.09327585497985112,1.504643333333333,0.0,83.16733333333333,4.721575961006616,18.260000000000005,0.22643866635433751,2.448967673667144,3,6,4,10,40.0,0,none
-0.010768075639599603,-0.3155999999999999,0.0960543184869894,1.45267,0.0,84.456,4.557322752084459,18.260000000000005,0.21384853624363986,2.734207908862983,3,0,4,15,45.0,0,none
-0.010854193548387165,-0.2861,0.09680542317223534,1.3968266666666664,0.0,86.067,4.86962979427937,18.459999999999994,0.2194309927360775,2.7880623299265666,3,5,4,20,50.0,0,none
-0.009396507230255882,-0.20279999999999987,0.08551343890484896,1.35019,0.0,86.53666666666668,5.127777512940885,18.459999999999994,0.23209283713485399,2.6471350551114687,2,10,4,25,55.0,0,none
-0.007584004449388264,-0.24869999999999992,0.07296911744018837,1.3150300000000001,0.0,87.70966666666666,5.261152271339636,18.980000000000004,0.2510170518480048,2.772844428059789,2,15,4,30,60.0,0,none
-0.004219710789766448,-0.11860000000000004,0.04477319386517887,1.2836666666666665,0.0,89.78866666666667,3.6159072013657774,17.78,0.3023037631606379,3.0805508165478024,1,20,4,35,65.0,0,none
-0.0017357285873192804,-0.08650000000000002,0.024115412545138493,1.2649233333333334,0.0,90.85433333333334,2.0785230065815705,10.52000000000001,0.39889958734525427,2.9337410512101365,1,25,4,40,70.0,0,none
6.340378197971631e-06,0.001100000000000101,0.0008556024518171711,1.2546833333333332,0.0,91.56466666666667,0.8392724362340415,4.070000000000007,0.5579068872643322,2.9073318046315637,0,30,4,45,75.0,0,none
1.5216907675168357e-05,-0.0005999999999999339,0.0010284616343516836,1.25466,0.0,91.52799999999999,0.9798789040828807,4.210000000000008,0.5235602094240832,3.068500973149956,0,30,4,50,80.0,0,none
-0.0018914794215795683,-0.2921999999999999,0.0524072297811412,1.2448599999999999,0.0,91.21533333333332,2.1543517715441824,13.150000000000006,0.4265333137226059,2.9475175242151757,0,30,4,55,85.0,0,none
-0.009499599555061208,-0.33229999999999993,0.11805999703540569,1.19581,0.0,89.28166666666665,4.6006797203118674,15.469999999999999,0.4126938949765189,3.528278522641507,1,1,4,60,90.0,0,none
-0.014094438264738638,-0.3014,0.14545148442770264,1.1445033333333334,0.0,88.49566666666665,4.66557869460537,14.83999999999999,0.37131882202304733,3.38779475962363,1,6,4,65,95.0,0,none
-0.01675410456062296,-0.36450000000000005,0.160939680522445,1.08467,0.0,88.01966666666668,4.652438416811362,14.83999999999999,0.2887295898048585,3.6657554776910874,2,0,4,70,100.0,0,none
-0.015613926585094582,-0.3649,0.15428575508523862,1.0234666666666667,0.0,86.40233333333335,4.846974096164419,14.83999999999999,0.2669121030832948,3.560989079205694,2,5,4,75,105.0,0,none
-0.01035501668520583,-0.3637,0.11914138547680793,0.9624599999999999,0.0,84.60533333333335,4.750930248090601,15.52000000000001,0.2638042390612207,3.6672618304851547,2,10,4,80,110.0,0,none
-0.0030535038932147113,-0.09570000000000001,0.033952028412649125,0.9113899999999998,0.0,84.40433333333334,4.378636533087541,15.14,0.2833414753297508,3.981198646973881,2,15,4,85,115.0,0,none
-0.0017405339265851106,-0.08860000000000001,0.025027629398992893,0.89959,0.0,85.50133333333333,4.123812744967399,15.14,0.2791951477808799,3.3091611055103107,1,20,4,90,120.0,0,none
-0.00015748609566186184,-0.032399999999999984,0.006065040990976257,0.8901166666666669,0.0,84.57866666666665,4.2834913589526735,14.060000000000002,0.27852477910103723,3.30411534638581,2,3,4,95,125.0,0,none
7.426028921021186e-05,-0.0030000000000000027,0.0018029112260144376,0.8891133333333333,0.0,83.84633333333333,4.1586892833626745,14.469999999999999,0.28548926954124826,3.1355001195981473,1,8,4,100,130.0,0,none
-0.002417419354838722,-0.19290000000000007,0.0481911426854908,0.87631,0.0,85.13933333333333,4.6100628580915854,16.5,0.2636123988728298,3.4077301666782374,2,2,4,105,135.0,0,none
-0.006383759733036737,-0.1188999999999999,0.0774333904433711,0.8472933333333332,0.0,85.897,4.32265747737045,16.5,0.24513947590870666,3.4246742748601484,2,7,4,110,140.0,0,none
-0.009001423804226931,-0.18409999999999993,0.09322114924557981,0.8146000000000001,0.0,84.55133333333335,4.387176566109715,16.5,0.25340789933589647,3.1465734626027015,3,1,4,115,145.0,0,none
-0.010235884315906581,-0.19540000000000002,0.10092012468614309,0.7773100000000001,0.0,84.12233333333332,4.425623634648066,16.5,0.229612034837688,3.286904048222616,3,6,4,120,150.0,0,none
-0.00967775305895441,-0.23160000000000003,0.09807703893708591,0.73559,0.0,85.29366666666665,4.43186979602164,16.5,0.2269525747378306,3.54912828107911,3,0,4,125,155.0,0,none
-0.006323515016685228,-0.23829999999999996,0.0745269642478479,0.6942400000000001,0.0,81.25600000000001,11.71726293409287,42.629999999999995,0.19374665954035272,3.530874065534859,3,5,4,130,160.0,0,none
-0.004271501668520592,-0.1513,0.04726288466298546,0.6585199999999999,0.0,75.09899999999999,14.825426435688113,41.31999999999999,0.2124075294807002,3.2462559801853104,2,10,4,135,165.0,0,none
-0.00409750834260291,-0.10370000000000001,0.04365038182345411,0.6375500000000002,0.0,73.556,15.903371885651586,41.31999999999999,0.1728144925808951,3.2665479740341588,2,15,4,140,170.0,0,none
-0.003561913236929938,-0.10459999999999992,0.03867774496471523,0.6188733333333333,0.0,74.71966666666667,16.627547520772737,41.31999999999999,0.16137109787991769,3.434305833142347,1,20,4,145,175.0,0,none
-0.0032177530589544098,-0.09149999999999991,0.03631384798607212,0.6021333333333334,0.0,73.93866666666666,16.22830607987852,41.31999999999999,0.16636071592473617,3.2921161718397602,2,3,4,150,180.0,0,none
-0.0035121690767519584,-0.11729999999999996,0.03791798986702163,0.5846733333333335,0.0,73.242,15.741496625162425,39.36999999999999,0.16807696765967312,3.144710832846514,1,8,4,155,185.0,0,none
-0.0023602669632925627,-0.0524,0.028315705104333094,0.5687133333333333,0.0,78.224,14.462266673427557,40.47,0.20833333333333331,3.3083076573310937,2,2,4,160,190.0,0,none
-0.0024853615127920074,-0.09739999999999999,0.030419661222454288,0.5566433333333334,0.0,81.68566666666668,11.834581722881277,50.92,0.16038935899563078,3.387165908084351,2,7,4,165,195.0,0,none
-0.002196818687430489,-0.0847,0.03008877402325031,0.5457033333333333,0.0,75.93100000000001,17.9165155373471,51.56,0.2107251852928353,3.2060291985916507,3,1,4,170,200.0,0,none
-0.0019563292547274836,-0.014100000000000001,0.02914752991249859,0.5329499999999999,0.0,71.356,20.119495122890136,51.56,0.17717497556207232,3.0508408494854162,3,6,4,175,205.0,0,none
-0.016515951056729743,-0.41080000000000005,0.1562362407808551,2.11218,0.0,80.43866666666666,5.8011238757866765,19.450000000000003,0.23468479404386167,2.551725864760727,0,30,5,0,30.0,0,none
-0.009851590656284812,-0.3389,0.10637816970078444,2.0469366666666664,0.0,80.98533333333333,6.116787137778204,19.450000000000003,0.24697666496337925,2.6011150600378197,1,2,5,5,35.0,0,none
-0.003294616240267027,-0.13470000000000004,0.04515720749657675,2.000783333333333,0.0,80.357,5.763497867325594,17.820000000000007,0.25559668605676,2.4086327149558424,1,7,5,10,40.0,0,none
-7.699666295888009e-05,-0.025800000000000045,0.005293498108266617,1.981776666666667,0.0,79.14100000000002,5.747838057333674,19.30000000000001,0.2704719268793135,2.640239235793268,1,12,5,15,45.0,0,none
5.8553948831973975e-05,0.0040999999999999925,0.0032981813170291237,1.9812,0.0,79.26700000000002,5.600535182760067,19.30000000000001,0.2740761742746431,2.598437650247206,1,17,5,20,50.0,0,none
-4.0800889877686034e-05,0.0020999999999999908,0.002736875753279427,1.9819466666666667,0.0,80.25266666666668,5.312714267574428,19.30000000000001,0.24888431170614475,3.353114373235723,1,22,5,25,55.0,0,none
3.2814238042223575e-05,-0.0020999999999999908,0.002700923710305206,1.9820033333333333,0.0,81.28433333333334,5.96977089640428,21.28,0.24769388452340263,3.3746816969242523,2,0,5,30,60.0,0,none
8.371523915456684e-05,0.0025999999999999357,0.0025236855764712122,1.9820966666666664,0.0,80.71000000000001,5.646188094635177,21.28,0.23609867296263115,3.033474520523728,1,5,5,35,65.0,0,none
7.123470522799497e-05,-0.0014999999999998348,0.0019964524092054327,1.9822533333333332,0.0,79.46000000000002,5.705554603483637,21.28,0.22963021616913443,3.045181694998765,1,10,5,40,70.0,0,none
6.489432702998295e-05,0.004999999999999893,0.00180567315856318,1.982643333333333,0.0,79.026,6.068402096104048,25.159999999999997,0.232595444337504,3.018277083959581,1,15,5,45,75.0,0,none
4.976640711896106e-05,0.0047000000000001485,0.0012497155231847477,1.9830566666666671,0.0,80.23,5.661054083236913,25.159999999999997,0.2429828236279849,2.9516894597275405,1,20,5,50,80.0,0,none
1.6551724137873737e-05,-0.001100000000000101,0.0010758975581139669,1.9832333333333334,0.0,81.42,6.119162796766673,25.159999999999997,0.26311014334966426,2.3591811432500607,1,25,5,55,85.0,0,none
-0.019318220244716428,-1.0966,0.32172213414684414,1.8760200000000002,0.0,80.64466666666668,5.6548909410841475,24.28,0.24693460490463204,2.9173188032849615,1,3,5,60,90.0,0,none
-0.042885606229143544,-1.1276,0.4829648698979622,1.6921666666666666,0.0,79.19366666666666,5.916797266164262,24.28,0.24877755854851147,3.0628389880414324,1,8,5,65,95.0,0,none
-0.05570349276974423,-1.2146,0.5541650496618012,1.4995200000000002,0.0,78.86700000000002,6.181907553498353,24.28,0.23745189552116586,3.3858855562466954,1,13,5,70,100.0,0,none
-0.056406028921023414,-1.1619000000000002,0.5579696925361528,1.3018766666666663,0.0,74.77400000000002,14.017184833862563,48.73,0.21606317985397103,3.5403215327926856,1,18,5,75,105.0,0,none
-0.04499216907675198,-1.2569000000000001,0.4912308524512685,1.0977400000000002,0.0,72.75566666666666,16.73618906906693,50.19,0.1637308039747064,3.473164487258782,1,23,5,80,110.0,0,none
-0.02075030033370415,-1.2779,0.29914197625133715,0.8891733333333335,0.0,72.374,16.4356278857852,50.19,0.1676397479623099,3.348830575323605,2,1,5,85,115.0,0,none
-0.007291012235817594,-0.17470000000000008,0.06754819851204193,0.7809766666666665,0.0,71.066,15.800072489285187,50.19,0.16857524850316807,2.7140506013460155,1,6,5,90,120.0,0,none
-0.006535194660734169,-0.17810000000000004,0.06102383004477295,0.7459499999999999,0.0,71.02133333333335,15.72560941762053,50.19,0.17245480494766885,2.6284732366062924,1,11,5,95,125.0,0,none
-0.00867363737486102,-0.35740000000000016,0.10291106430095627,2.621513333333333,0.0,73.55766666666668,20.964918901716636,53.10000000000001,0.1594808622965244,2.5016009318478885,1,17,6,0,30.0,0,none
-0.009331412680756454,-0.7345000000000002,0.15748572651372428,2.5365833333333336,0.0,78.16066666666667,17.955471762730774,53.10000000000001,0.1955100114609317,2.5266808266973495,1,22,6,5,35.0,0,none
-0.025468832035595145,-0.8007999999999997,0.2977500981248089,2.40468,0.0,85.10066666666665,9.460404478080674,52.50000000000001,0.177001953125,2.3709023364299284,1,27,6,10,40.0,0,none
-0.036812591768631886,-0.7957000000000001,0.36587690097444886,2.2715,0.0,88.36200000000001,5.326972498521088,17.13000000000001,0.2274509803921569,2.6435498019813353,1,4,6,15,45.0,0,none
-0.042374616240267,-0.9347000000000001,0.3986429076114222,2.120076666666667,0.0,88.15533333333333,5.13335935058342,17.13000000000001,0.2514087559601214,2.7588605538438435,1,9,6,20,50.0,0,none
-0.03981136818687434,-1.02,0.38261228215460563,1.9567233333333334,0.0,86.30966666666669,5.16076640518527,18.60000000000001,0.23345677024633718,2.8287991955755523,1,14,6,25,55.0,0,none
-0.028679644048943305,-1.0944,0.294753103913541,1.7793199999999998,0.0,86.10233333333332,4.76102767851181,18.0,0.2557995942489195,2.5896910154602524,1,19,6,30,60.0,0,none
-0.01632527252502785,-0.41580000000000017,0.14384440594691972,1.6308766666666663,0.0,87.67,4.696769811973615,18.040000000000006,0.27263326125787346,2.468547391123415,1,24,6,35,65.0,0,none
-0.01595228031145724,-0.47440000000000015,0.14030178699265858,1.5519299999999998,0.0,87.01766666666664,5.071827207449226,18.040000000000006,0.28509634290208413,2.6399035335910788,2,1,6,40,70.0,0,none
-0.014245383759733093,-0.36739999999999995,0.1256321719235253,1.4752933333333333,0.0,85.13833333333335,4.641425128365448,18.040000000000006,0.2709267563527653,2.340074642684146,1,6,6,45,75.0,0,none
-0.013214416017797586,-0.3751,0.11743509621157647,1.4080133333333336,0.0,86.11866666666668,5.350617243728885,19.540000000000006,0.25814491721559546,2.305781260705842,1,11,6,50,80.0,0,none
-0.01245770856507234,-0.4084000000000001,0.11082980024443886,1.3407733333333334,0.0,87.72800000000001,5.246264321718201,18.730000000000004,0.2702450843351039,2.3391909570048637,1,16,6,55,85.0,0,none
-0.011731145717463892,-0.36229999999999984,0.10511824986916189,1.2798766666666668,0.0,86.73099999999998,5.638528974830225,18.730000000000004,0.27074969657361597,2.3999401844397887,1,21,6,60,90.0,0,none
-0.01142295884315909,-0.3023,0.10259117375940942,1.22038,0.0,85.56066666666669,5.211374696010854,18.730000000000004,0.2632056634597931,2.8520635024876673,1,26,6,65,95.0,0,none
-0.010721312569521727,-0.2642,0.09714779696707258,1.1687433333333332,0.0,87.91133333333332,5.898755085232439,20.03,0.24182788525683788,2.919146165119748,1,3,6,70,100.0,0,none
-0.010381735261401587,-0.3459,0.09457420255486633,1.114876666666667,0.0,88.61466666666665,5.334676955751138,18.049999999999997,0.24565861922914026,3.0091360147981936,1,8,6,75,105.0,0,none
-0.009311991101223617,-0.24409999999999998,0.08553330111716723,1.0648799999999998,0.0,86.86166666666668,5.711592354345873,21.070000000000007,0.24929081062494626,2.9797547438226077,1,13,6,80,110.0,0,none
-0.00887087875417134,-0.265,0.08137319924616185,1.0201333333333333,0.0,86.22733333333335,5.581960786517783,21.070000000000007,0.23214857508805634,3.324778622538482,1,18,6,85,115.0,0,none
-0.0077325250278087185,-0.18459999999999988,0.0715389007619087,0.9789633333333332,0.0,88.04500000000003,5.822559431498603,21.070000000000007,0.21656336345306554,3.465200908076374,1,23,6,90,120.0,0,none
-0.007442736373748628,-0.2684000000000001,0.06861055644400181,0.9422433333333334,0.0,88.29099999999998,5.7819750662439455,21.070000000000007,0.23317520302323713,3.2191022903218762,2,0,6,95,125.0,0,none
-0.006407296996662989,-0.17369999999999997,0.059131207778408634,0.90544,0.0,86.00066666666666,5.144825188694192,19.02000000000001,0.2393529217563553,3.0046846571460515,1,5,6,100,130.0,0,none
-0.005646674082313699,-0.1129,0.05264859563390293,0.8773266666666667,0.0,86.531,5.386343441210064,19.02000000000001,0.2344192062080673,2.976972156776448,1,10,6,105,135.0,0,none
-0.0055696106785317135,-0.17810000000000004,0.051525158471911144,0.8466066666666666,0.0,88.28200000000001,5.1645834940164015,20.39999999999999,0.23625254582484737,3.2474483829616125,1,15,6,110,140.0,0,none
-0.005824894327030055,-0.15999999999999992,0.053183234722566065,0.8173766666666665,0.0,87.49366666666667,5.669240680098957,24.099999999999994,0.23190723710515804,3.067278580254634,1,20,6,115,145.0,0,none
-0.004785005561735282,-0.16310000000000002,0.04632058529662836,0.7941933333333331,0.0,85.72733333333332,5.236316729237154,24.099999999999994,0.23913581264946,2.9104415281686875,1,25,6,120,150.0,0,none
-0.004318331479421602,-0.18600000000000005,0.04366990331516153,0.7722233333333334,0.0,86.47466666666668,5.456344767536433,24.099999999999994,0.235619109522262,3.3456269301217,0,30,6,125,155.0,0,none
-0.003975728587319257,-0.08299999999999996,0.0416695067032103,0.7513433333333334,0.0,87.78466666666667,5.08277072296422,24.099999999999994,0.2239901135398163,3.31550165468549,0,30,6,130,160.0,0,none
